No,fitness,backbone
75,0.023557663,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:8 operator:6  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:8 operator:8  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:9 operator:9  from:7 to:8 operator:-1  from:7 to:9 operator:1  from:8 to:9 operator:3  
76,0.016429901,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:0 to:6 operator:1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:7 operator:10  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:2  from:8 to:9 operator:-1  
77,0.015479088,from:0 to:1 operator:-1  from:0 to:4 operator:12  from:0 to:5 operator:9  from:1 to:2 operator:-1  from:1 to:9 operator:-1  from:2 to:3 operator:3  from:3 to:4 operator:-1  from:3 to:8 operator:3  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
78,0.02338028,from:0 to:1 operator:-1  from:1 to:2 operator:3  from:1 to:8 operator:3  from:2 to:3 operator:-1  from:2 to:7 operator:-1  from:3 to:4 operator:9  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:9 operator:9  from:6 to:7 operator:-1  from:6 to:8 operator:9  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
79,0.011875153,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:8 operator:6  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:8 operator:8  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:9 operator:9  from:7 to:8 operator:8  from:7 to:9 operator:1  from:8 to:9 operator:-1  
80,0.024719238,from:0 to:1 operator:-1  from:1 to:2 operator:3  from:2 to:3 operator:-1  from:2 to:7 operator:-1  from:2 to:8 operator:13  from:3 to:4 operator:9  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:9 operator:9  from:6 to:7 operator:-1  from:6 to:8 operator:9  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
81,0.014984131,from:0 to:1 operator:-1  from:0 to:5 operator:9  from:1 to:2 operator:-1  from:1 to:4 operator:8  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:9 operator:1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:2  from:8 to:9 operator:-1  
82,0.015492916,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:0 to:6 operator:1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:6  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:10  from:8 to:9 operator:-1  
83,0.01763153,from:0 to:1 operator:-1  from:0 to:2 operator:4  from:0 to:5 operator:9  from:1 to:2 operator:-1  from:1 to:4 operator:8  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:9 operator:13  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
84,0.018821716,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:13  from:2 to:3 operator:-1  from:2 to:5 operator:3  from:2 to:6 operator:9  from:2 to:9 operator:8  from:3 to:4 operator:-1  from:3 to:8 operator:4  from:3 to:9 operator:8  from:4 to:5 operator:-1  from:4 to:8 operator:8  from:4 to:9 operator:10  from:5 to:6 operator:-1  from:5 to:9 operator:9  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
85,0.011562347,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:0 to:6 operator:1  from:1 to:2 operator:-1  from:1 to:6 operator:2  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:2 to:9 operator:4  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:2  from:8 to:9 operator:-1  
86,0.017921448,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:0 to:6 operator:1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:2 to:5 operator:2  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:2  from:8 to:9 operator:-1  
87,0.014727593,from:0 to:1 operator:-1  from:0 to:5 operator:3  from:1 to:2 operator:-1  from:1 to:8 operator:3  from:2 to:3 operator:3  from:3 to:4 operator:9  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:9 operator:9  from:6 to:7 operator:-1  from:6 to:8 operator:9  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
88,0.014095306,from:0 to:1 operator:-1  from:0 to:5 operator:9  from:1 to:2 operator:-1  from:1 to:4 operator:8  from:1 to:9 operator:4  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:9 operator:13  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
89,0.017150879,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:8 operator:6  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:7 operator:3  from:4 to:8 operator:8  from:5 to:6 operator:-1  from:5 to:9 operator:2  from:6 to:7 operator:-1  from:6 to:9 operator:9  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
90,0.018112183,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:0 to:6 operator:1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:2 to:9 operator:4  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:8 operator:11  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:2  from:8 to:9 operator:-1  
91,0.021728516,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:3 operator:1  from:2 to:3 operator:-1  from:2 to:6 operator:4  from:2 to:9 operator:13  from:3 to:4 operator:-1  from:3 to:7 operator:8  from:4 to:5 operator:-1  from:4 to:8 operator:8  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:9 operator:9  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
92,0.028240204,from:0 to:1 operator:-1  from:1 to:2 operator:3  from:1 to:4 operator:10  from:2 to:3 operator:-1  from:2 to:7 operator:-1  from:3 to:4 operator:9  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:9 operator:9  from:6 to:7 operator:-1  from:6 to:8 operator:9  from:7 to:8 operator:2  from:8 to:9 operator:-1  
93,0.013446808,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:10  from:3 to:7 operator:8  from:4 to:5 operator:-1  from:4 to:8 operator:8  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:9 operator:9  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
94,0.019577026,from:0 to:1 operator:-1  from:1 to:2 operator:3  from:2 to:3 operator:-1  from:2 to:7 operator:-1  from:3 to:4 operator:9  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:9 operator:9  from:6 to:7 operator:-1  from:6 to:8 operator:9  from:7 to:8 operator:-1  from:8 to:9 operator:11  
95,0.012102127,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:3 to:4 operator:-1  from:3 to:7 operator:10  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:2  from:8 to:9 operator:-1  
96,0.015510559,from:0 to:1 operator:-1  from:0 to:5 operator:9  from:1 to:2 operator:-1  from:1 to:4 operator:8  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:8 operator:6  from:3 to:9 operator:13  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
97,0.023202896,from:0 to:1 operator:-1  from:0 to:5 operator:9  from:0 to:6 operator:7  from:1 to:2 operator:-1  from:1 to:4 operator:8  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:9 operator:1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
98,0.016231537,from:0 to:1 operator:8  from:0 to:2 operator:2  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:8 operator:10  from:3 to:4 operator:5  from:4 to:5 operator:-1  from:5 to:6 operator:9  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
99,0.02357483,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:0 to:6 operator:1  from:1 to:2 operator:-1  from:1 to:4 operator:7  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:2  from:8 to:9 operator:-1  
100,0.014864922,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:9 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:2  from:8 to:9 operator:-1  
101,0.016831398,from:0 to:1 operator:5  from:0 to:5 operator:9  from:0 to:8 operator:6  from:1 to:2 operator:-1  from:1 to:4 operator:3  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:10  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
102,0.017723083,from:0 to:1 operator:-1  from:0 to:5 operator:9  from:0 to:6 operator:12  from:1 to:2 operator:-1  from:1 to:4 operator:8  from:2 to:3 operator:-1  from:2 to:9 operator:9  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:7 operator:6  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:10  from:8 to:9 operator:-1  
103,0.014126778,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:3 to:4 operator:-1  from:3 to:6 operator:10  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:2  from:8 to:9 operator:-1  
104,0.020979404,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:0 to:6 operator:8  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:3 to:4 operator:-1  from:3 to:8 operator:3  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:2  from:8 to:9 operator:-1  
105,0.01776886,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:3 to:4 operator:-1  from:3 to:8 operator:3  from:4 to:5 operator:-1  from:4 to:8 operator:5  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:2  from:8 to:9 operator:-1  
106,0.010112762,from:0 to:1 operator:-1  from:0 to:5 operator:7  from:1 to:2 operator:-1  from:1 to:7 operator:13  from:2 to:3 operator:-1  from:2 to:6 operator:10  from:3 to:4 operator:-1  from:3 to:9 operator:8  from:4 to:5 operator:-1  from:4 to:9 operator:8  from:5 to:6 operator:-1  from:5 to:9 operator:9  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:8  
107,0.026062012,from:0 to:1 operator:-1  from:0 to:5 operator:7  from:0 to:8 operator:9  from:1 to:2 operator:-1  from:1 to:7 operator:13  from:2 to:3 operator:-1  from:2 to:6 operator:10  from:3 to:4 operator:-1  from:3 to:9 operator:8  from:4 to:5 operator:-1  from:4 to:9 operator:8  from:5 to:6 operator:-1  from:5 to:9 operator:9  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
108,0.014980316,from:0 to:1 operator:-1  from:1 to:2 operator:3  from:2 to:3 operator:3  from:2 to:7 operator:-1  from:3 to:4 operator:9  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:9 operator:9  from:6 to:7 operator:4  from:6 to:8 operator:9  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
109,0.012798309,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:8 operator:5  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:7 operator:3  from:4 to:8 operator:8  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:9 operator:9  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
110,0.020889282,from:0 to:1 operator:-1  from:1 to:2 operator:3  from:2 to:3 operator:-1  from:2 to:7 operator:-1  from:3 to:4 operator:9  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:9 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:9  from:7 to:8 operator:2  from:8 to:9 operator:-1  
111,0.010627747,from:0 to:1 operator:-1  from:0 to:5 operator:7  from:1 to:2 operator:3  from:1 to:7 operator:13  from:1 to:8 operator:4  from:2 to:3 operator:-1  from:2 to:6 operator:10  from:3 to:4 operator:-1  from:3 to:9 operator:8  from:4 to:5 operator:-1  from:4 to:9 operator:8  from:5 to:6 operator:-1  from:5 to:9 operator:6  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
112,0.023067474,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:0 to:6 operator:1  from:0 to:8 operator:10  from:0 to:9 operator:7  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:10  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:10  from:8 to:9 operator:-1  
113,0.009799957,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:4  from:0 to:6 operator:1  from:0 to:7 operator:10  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:7 operator:13  from:5 to:6 operator:-1  from:5 to:9 operator:6  from:6 to:7 operator:-1  from:7 to:8 operator:12  from:7 to:9 operator:2  from:8 to:9 operator:-1  
114,0.018157959,from:0 to:1 operator:-1  from:0 to:9 operator:10  from:1 to:2 operator:-1  from:1 to:8 operator:6  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:8 operator:8  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:9 operator:9  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
115,0.015235901,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:4  from:0 to:6 operator:1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:7 operator:13  from:4 to:9 operator:1  from:5 to:6 operator:-1  from:5 to:9 operator:6  from:6 to:7 operator:-1  from:7 to:8 operator:12  from:7 to:9 operator:2  from:8 to:9 operator:-1  
116,0.031255722,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:1 to:2 operator:-1  from:1 to:4 operator:12  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:2 to:6 operator:6  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:2  from:8 to:9 operator:-1  
117,0.018585205,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:2  from:8 to:9 operator:4  
118,0.014801025,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:0 to:6 operator:1  from:0 to:9 operator:7  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:10  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:6 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:10  from:8 to:9 operator:-1  
119,0.016311646,from:0 to:1 operator:-1  from:1 to:2 operator:3  from:2 to:3 operator:3  from:2 to:7 operator:-1  from:3 to:4 operator:9  from:3 to:7 operator:11  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:9 operator:9  from:6 to:7 operator:-1  from:6 to:8 operator:9  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
120,0.017494202,from:0 to:1 operator:-1  from:0 to:4 operator:5  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:9  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:9 operator:9  from:6 to:7 operator:-1  from:6 to:8 operator:9  from:6 to:9 operator:10  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
121,0.011787415,from:0 to:1 operator:-1  from:0 to:2 operator:7  from:0 to:3 operator:9  from:0 to:5 operator:9  from:0 to:6 operator:1  from:0 to:9 operator:7  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:10  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:10  from:8 to:9 operator:-1  
122,0.018196106,from:0 to:1 operator:5  from:0 to:3 operator:9  from:0 to:5 operator:9  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:3 to:4 operator:-1  from:3 to:8 operator:3  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:2  from:8 to:9 operator:-1  
123,0.012083054,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:0 to:6 operator:1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:2 to:7 operator:13  from:2 to:9 operator:4  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:2  from:8 to:9 operator:-1  
124,0.012889862,from:0 to:1 operator:-1  from:0 to:5 operator:9  from:0 to:6 operator:8  from:1 to:2 operator:-1  from:1 to:4 operator:8  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:9 operator:13  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
125,0.01583159,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:4  from:0 to:6 operator:1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:2  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:7 operator:13  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:12  from:7 to:9 operator:2  from:8 to:9 operator:-1  
126,0.018875122,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:8 operator:6  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:9 operator:9  from:4 to:5 operator:-1  from:4 to:8 operator:8  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:9 operator:9  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
127,0.027492523,from:0 to:1 operator:-1  from:0 to:5 operator:9  from:1 to:2 operator:-1  from:1 to:4 operator:8  from:1 to:6 operator:8  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:5 operator:10  from:3 to:9 operator:1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
128,0.016716003,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:0 to:6 operator:1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:6  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
129,0.014484882,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:0 to:6 operator:1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:8 operator:11  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:10  from:8 to:9 operator:-1  
130,0.012735367,from:0 to:1 operator:-1  from:0 to:5 operator:3  from:1 to:2 operator:-1  from:1 to:8 operator:3  from:2 to:3 operator:-1  from:2 to:8 operator:8  from:3 to:4 operator:9  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:9 operator:9  from:6 to:7 operator:-1  from:6 to:8 operator:9  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
131,0.012470245,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:13  from:1 to:9 operator:4  from:2 to:3 operator:-1  from:2 to:6 operator:9  from:2 to:9 operator:8  from:3 to:4 operator:-1  from:3 to:8 operator:8  from:3 to:9 operator:9  from:4 to:5 operator:-1  from:4 to:8 operator:8  from:5 to:6 operator:-1  from:5 to:9 operator:9  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
132,0.013629913,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:13  from:2 to:3 operator:-1  from:2 to:6 operator:9  from:2 to:9 operator:8  from:3 to:4 operator:-1  from:3 to:8 operator:8  from:3 to:9 operator:8  from:4 to:5 operator:-1  from:4 to:8 operator:8  from:5 to:6 operator:-1  from:5 to:9 operator:9  from:6 to:7 operator:2  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
133,0.02433014,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:7 operator:2  from:3 to:4 operator:9  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:9 operator:9  from:6 to:7 operator:-1  from:6 to:8 operator:9  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
134,0.017356873,from:0 to:1 operator:-1  from:0 to:5 operator:7  from:1 to:2 operator:3  from:1 to:7 operator:13  from:2 to:3 operator:-1  from:2 to:6 operator:10  from:3 to:4 operator:-1  from:3 to:7 operator:5  from:3 to:9 operator:8  from:4 to:5 operator:-1  from:4 to:9 operator:8  from:5 to:6 operator:-1  from:5 to:9 operator:6  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
135,0.011573792,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:0 to:6 operator:1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:3 to:4 operator:-1  from:3 to:6 operator:7  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:10  from:8 to:9 operator:-1  
136,0.02255559,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:13  from:2 to:3 operator:-1  from:2 to:6 operator:9  from:2 to:9 operator:8  from:3 to:4 operator:-1  from:3 to:8 operator:8  from:3 to:9 operator:8  from:4 to:5 operator:-1  from:4 to:8 operator:8  from:5 to:6 operator:-1  from:5 to:9 operator:13  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
137,0.009549618,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:0 to:6 operator:1  from:1 to:2 operator:13  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:6  from:7 to:8 operator:-1  from:7 to:9 operator:2  from:8 to:9 operator:-1  
138,0.030441284,from:0 to:1 operator:-1  from:0 to:5 operator:3  from:1 to:2 operator:-1  from:1 to:8 operator:3  from:2 to:3 operator:-1  from:3 to:4 operator:9  from:4 to:5 operator:-1  from:4 to:6 operator:12  from:5 to:6 operator:-1  from:5 to:9 operator:9  from:6 to:7 operator:-1  from:6 to:8 operator:9  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
139,0.020565033,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:0 to:6 operator:1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:6 operator:3  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:10  from:8 to:9 operator:-1  
140,0.01656723,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:0 to:6 operator:1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:2 to:8 operator:6  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:7 operator:13  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:12  from:7 to:9 operator:2  from:8 to:9 operator:-1  
141,0.013431549,from:0 to:1 operator:8  from:0 to:2 operator:2  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:5 operator:13  from:2 to:8 operator:10  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:9  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
142,0.016716003,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:9  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:2  from:8 to:9 operator:-1  
143,0.012390137,from:0 to:1 operator:-1  from:0 to:5 operator:9  from:1 to:2 operator:-1  from:1 to:4 operator:8  from:2 to:3 operator:-1  from:2 to:6 operator:3  from:3 to:4 operator:-1  from:3 to:5 operator:3  from:3 to:9 operator:1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
